numero,t,HDD1,HDD2,G1,G2,P1,P2,C,
443,3081,14.34,7.47,38.24,4.61,16.07,17.76,1.181.453.150.891.331.46
444,3088,16.12,6.71,39.43,4.61,13.11,18.35,1.331.303.250.891.081.51
445,3095,15.52,7.22,38.24,5.62,14.89,17.76,1.281.403.151.091.231.46
446,3101,13.15,6.97,38.24,5.37,13.70,18.35,1.081.353.151.041.131.51
447,3108,14.34,6.21,38.83,5.11,11.92,15.98,1.181.203.200.990.981.32
448,3114,14.93,7.47,38.83,5.11,13.70,17.76,1.231.453.200.991.131.46
449,3123,15.52,6.97,37.65,5.11,13.11,17.17,1.281.353.100.991.081.42
450,3130,15.52,7.22,38.83,5.11,11.92,17.76,1.281.403.200.990.981.46
451,3137,16.12,6.97,38.24,5.37,13.11,18.35,1.331.353.151.041.081.51
452,3144,15.52,7.22,38.24,4.86,14.30,18.35,1.281.403.150.941.181.51
453,3150,14.34,6.97,38.83,5.37,12.52,16.58,1.181.353.201.041.031.37
454,3156,14.34,7.22,37.65,5.11,13.11,18.95,1.181.403.100.991.081.56
455,3163,15.52,6.46,38.24,5.87,13.11,19.54,1.281.253.151.141.081.61
456,3172,14.34,6.71,37.65,4.86,13.70,18.35,1.181.303.100.941.131.51
457,3179,14.34,6.71,38.24,5.11,14.30,18.35,1.181.303.150.991.181.51
458,3186,13.75,7.22,37.65,5.11,11.33,18.35,1.131.403.100.990.931.51
459,3192,14.93,6.21,37.65,5.37,14.30,17.76,1.231.203.101.041.181.46
460,3199,14.34,7.47,38.24,4.61,14.30,17.76,1.181.453.150.891.181.46
461,3205,14.93,6.97,38.24,5.11,13.11,16.58,1.231.353.150.991.081.37
462,3212,14.93,6.97,38.24,5.11,13.70,16.58,1.231.353.150.991.131.37
463,3218,15.52,6.97,38.83,5.11,13.70,17.76,1.281.353.200.991.131.46
464,3228,14.34,6.46,37.05,4.36,13.70,17.17,1.181.253.050.841.131.42
465,3234,14.93,7.22,37.65,5.11,13.11,17.17,1.231.403.100.991.081.42
466,3241,14.34,7.22,40.61,5.11,14.89,17.76,1.181.403.350.991.231.46
467,3247,13.75,6.71,37.65,4.36,11.33,17.76,1.131.303.100.840.931.46
468,3254,16.71,6.21,38.83,4.61,14.89,18.35,1.381.203.200.891.231.51
469,3260,16.12,6.71,40.02,5.62,13.70,18.35,1.331.303.301.091.131.51
470,3268,15.52,6.97,36.46,4.36,13.70,16.58,1.281.353.010.841.131.37
471,3277,14.34,7.22,39.43,4.86,14.30,18.35,1.181.403.250.941.181.51
472,3283,14.34,6.97,37.65,5.37,12.52,17.17,1.181.353.101.041.031.42
473,3290,14.93,6.71,39.43,5.62,12.52,17.17,1.231.303.251.091.031.42
474,3296,14.93,7.72,37.65,5.11,13.11,18.35,1.231.503.100.991.081.51
475,3303,14.34,7.22,38.83,4.61,12.52,17.76,1.181.403.200.891.031.46
476,3310,14.34,7.22,38.24,4.86,12.52,18.35,1.181.403.150.941.031.51
477,3317,15.52,7.72,37.65,4.86,13.70,17.76,1.281.503.100.941.131.46
478,3326,14.34,6.97,37.05,4.10,13.11,16.58,1.181.353.050.801.081.37
479,3332,14.93,7.22,38.83,4.86,13.70,17.17,1.231.403.200.941.131.42
480,3339,16.12,6.71,38.24,4.36,13.70,18.95,1.331.303.150.841.131.56
481,3345,16.12,6.46,37.65,5.11,12.52,16.58,1.331.253.100.991.031.37
482,3352,14.93,6.97,39.43,5.37,14.30,18.35,1.231.353.251.041.181.51
483,3359,13.75,6.97,37.05,5.37,13.11,18.35,1.131.353.051.041.081.51
484,3365,14.34,6.97,37.65,4.86,12.52,18.35,1.181.353.100.941.031.51
485,3372,13.75,6.71,38.83,4.86,13.11,16.58,1.131.303.200.941.081.37
486,3381,14.93,7.72,38.24,5.11,13.70,17.76,1.231.503.150.991.131.46
487,3387,13.75,6.71,37.65,4.86,13.70,15.98,1.131.303.100.941.131.32
488,3395,13.75,7.47,37.65,5.37,12.52,17.76,1.131.453.101.041.031.46
489,3401,15.52,7.47,38.24,5.37,11.92,16.58,1.281.453.151.040.981.37
490,3408,14.34,6.21,37.05,4.86,12.52,17.76,1.181.203.050.941.031.46
491,3414,15.52,7.47,37.65,5.37,13.11,18.95,1.281.453.101.041.081.56
492,3420,16.12,6.71,38.24,5.37,11.33,17.17,1.331.303.151.040.931.42
493,3430,14.93,6.46,38.24,4.86,14.30,17.17,1.231.253.150.941.181.42
494,3437,14.93,6.46,40.61,4.86,14.30,18.35,1.231.253.350.941.181.51
495,3443,16.12,7.47,36.46,4.61,12.52,17.76,1.331.453.010.891.031.46
496,3450,14.93,6.71,38.24,5.11,13.11,17.17,1.231.303.150.991.081.42
497,3456,15.52,7.47,38.24,5.37,13.11,18.35,1.281.453.151.041.081.51
498,3463,15.52,7.22,38.24,4.86,11.33,17.76,1.281.403.150.940.931.46
499,3469,14.34,7.22,36.46,4.86,13.11,15.98,1.181.403.010.941.081.32
500,3479,14.93,6.71,38.24,4.61,13.70,19.54,1.231.303.150.891.131.61
501,3486,16.71,6.97,38.83,4.36,12.52,16.58,1.381.353.200.841.031.37
502,3492,13.75,7.47,39.43,4.86,12.52,18.95,1.131.453.250.941.031.56
503,3499,16.12,7.72,40.02,4.61,13.70,18.95,1.331.503.300.891.131.56
504,3505,13.75,7.47,37.65,5.37,11.33,15.98,1.131.453.101.040.931.32
505,3512,14.93,6.46,38.24,4.61,13.11,15.39,1.231.253.150.891.081.27
506,3519,14.93,7.47,38.24,5.37,13.11,17.17,1.231.453.151.041.081.42
507,3525,13.75,6.71,38.24,4.86,13.11,17.76,1.131.303.150.941.081.46
508,3535,14.34,6.97,39.43,4.86,14.30,18.35,1.181.353.250.941.181.51
509,3541,14.93,7.22,38.83,4.86,14.89,17.17,1.231.403.200.941.231.42
510,3547,13.75,7.22,37.65,4.86,12.52,17.76,1.131.403.100.941.031.46
511,3554,14.93,7.47,39.43,5.11,13.11,18.95,1.231.453.250.991.081.56
512,3561,13.15,7.22,37.05,5.62,12.52,18.35,1.081.403.051.091.031.51
513,3568,13.75,6.46,37.65,4.86,11.92,17.17,1.131.253.100.940.981.42
514,3574,14.93,7.22,37.05,5.11,12.52,18.35,1.231.403.050.991.031.51
515,3583,14.93,7.22,38.83,4.86,13.11,18.95,1.231.403.200.941.081.56
516,3590,14.34,6.97,38.83,5.37,13.11,17.76,1.181.353.201.041.081.46
517,3596,15.52,6.71,38.83,4.86,13.11,18.95,1.281.303.200.941.081.56
518,3604,14.93,6.97,38.24,5.11,13.11,15.98,1.231.353.150.991.081.32
519,3610,14.93,6.97,38.83,5.11,13.70,17.17,1.231.353.200.991.131.42
520,3616,16.12,7.72,39.43,5.87,13.11,18.95,1.331.503.251.141.081.56
521,3623,14.34,6.97,38.24,4.61,13.70,17.76,1.181.353.150.891.131.46
522,3639,14.93,7.47,39.43,5.62,14.30,17.76,1.231.453.251.091.181.46
523,3647,12.56,6.71,37.65,4.86,12.52,15.39,1.041.303.100.941.031.27
524,3653,16.71,6.97,37.65,4.61,13.70,18.35,1.381.353.100.891.131.51
525,3660,14.93,7.22,38.83,5.62,13.70,17.76,1.231.403.201.091.131.46
526,3666,14.34,6.97,38.24,5.11,13.11,16.58,1.181.353.150.991.081.37
527,3673,14.93,7.22,39.43,5.37,14.30,18.95,1.231.403.251.041.181.56
528,3679,14.93,7.22,37.05,5.11,13.70,19.54,1.231.403.050.991.131.61
529,3689,15.52,7.47,36.46,5.62,13.70,18.35,1.281.453.011.091.131.51
530,3696,14.34,7.72,38.83,5.11,14.89,18.95,1.181.503.200.991.231.56
531,3702,14.93,7.22,37.05,4.36,13.11,17.76,1.231.403.050.841.081.46
532,3709,13.75,7.22,38.83,3.60,13.70,17.17,1.131.403.200.701.131.42
533,3715,15.52,7.97,38.24,5.11,13.70,18.35,1.281.553.150.991.131.51
534,3721,14.93,6.71,39.43,5.11,12.52,17.17,1.231.303.250.991.031.42
535,3728,14.34,6.97,37.05,4.86,12.52,18.35,1.181.353.050.941.031.51
536,3735,14.34,6.71,39.43,5.11,14.89,17.76,1.181.303.250.991.231.46
537,3744,13.75,6.71,39.43,4.36,13.11,16.58,1.131.303.250.841.081.37
538,3751,14.93,6.46,39.43,4.86,14.30,18.95,1.231.253.250.941.181.56
539,3757,14.93,7.22,39.43,5.62,14.30,17.76,1.231.403.251.091.181.46
540,3764,13.15,6.97,38.83,5.11,13.11,17.76,1.081.353.200.991.081.46
541,3770,14.93,6.71,37.65,5.11,13.70,17.17,1.231.303.100.991.131.42
542,3777,16.12,6.97,39.43,5.11,13.70,18.35,1.331.353.250.991.131.51
543,3784,15.52,6.97,38.24,5.11,13.70,15.98,1.281.353.150.991.131.32
544,3793,13.75,6.71,36.46,4.61,13.70,17.76,1.131.303.010.891.131.46
545,3799,15.52,6.97,38.24,5.37,13.70,16.58,1.281.353.151.041.131.37
546,3806,14.34,6.97,36.46,4.86,13.11,17.76,1.181.353.010.941.081.46
547,3812,14.93,7.22,38.24,4.86,13.11,16.58,1.231.403.150.941.081.37
548,3820,14.93,7.47,37.65,5.37,13.11,17.76,1.231.453.101.041.081.46
549,3826,14.34,6.71,38.24,4.86,13.11,16.58,1.181.303.150.941.081.37
550,3833,16.71,6.97,37.65,5.37,13.11,18.35,1.381.353.101.041.081.51
551,3841,15.52,6.71,38.24,5.11,13.70,17.17,1.281.303.150.991.131.42
552,3848,14.93,7.47,37.05,4.86,12.52,17.76,1.231.453.050.941.031.46
553,3854,15.52,7.47,39.43,5.11,14.89,17.76,1.281.453.250.991.231.46
554,3862,14.93,7.47,37.65,4.61,12.52,17.76,1.231.453.100.891.031.46
555,3868,13.75,7.22,36.46,4.61,13.70,18.35,1.131.403.010.891.131.51
556,3875,15.52,6.97,39.43,5.37,13.70,16.58,1.281.353.251.041.131.37
557,3881,14.93,6.71,38.83,4.10,13.70,17.76,1.231.303.200.801.131.46
558,3888,14.34,7.47,38.24,4.86,13.11,17.17,1.181.453.150.941.081.42
559,3896,14.34,7.22,39.43,4.86,13.11,18.35,1.181.403.250.941.081.51
560,3904,14.93,7.22,36.46,4.86,12.52,18.95,1.231.403.010.941.031.56
561,3910,14.34,6.46,38.24,4.86,13.70,16.58,1.181.253.150.941.131.37
562,3917,16.12,7.47,37.05,5.62,14.30,18.95,1.331.453.051.091.181.56
563,3923,15.52,6.97,38.24,5.62,13.11,19.54,1.281.353.151.091.081.61
564,3930,14.93,6.71,37.65,5.62,13.70,18.35,1.231.303.101.091.131.51
565,3936,14.34,7.47,38.83,5.11,13.70,17.76,1.181.453.200.991.131.46
566,3946,13.75,6.97,37.65,3.85,11.33,16.58,1.131.353.100.750.931.37
567,3952,16.12,7.47,38.24,5.37,12.52,17.76,1.331.453.151.041.031.46
568,3959,15.52,6.97,39.43,5.62,13.70,17.76,1.281.353.251.091.131.46
569,3965,14.34,6.71,38.24,4.86,13.70,15.98,1.181.303.150.941.131.32
570,3972,16.12,6.97,38.83,5.62,13.11,17.17,1.331.353.201.091.081.42
571,3978,16.12,7.47,38.83,4.86,13.70,18.35,1.331.453.200.941.131.51
572,3985,14.93,7.22,37.65,5.11,12.52,16.58,1.231.403.100.991.031.37
573,3995,14.93,6.97,39.43,5.37,13.11,16.58,1.231.353.251.041.081.37
574,4001,14.34,6.46,38.24,5.62,13.70,17.17,1.181.253.151.091.131.42
575,4008,14.34,6.71,37.65,5.11,13.11,17.76,1.181.303.100.991.081.46
576,4014,15.52,7.22,38.24,4.86,12.52,17.17,1.281.403.150.941.031.42
577,4020,14.34,7.22,38.24,4.61,13.11,18.35,1.181.403.150.891.081.51
578,4027,13.15,7.72,37.65,4.86,12.52,17.17,1.081.503.100.941.031.42
579,4034,13.75,6.97,38.83,5.37,11.92,16.58,1.131.353.201.040.981.37
580,4041,13.75,7.47,38.24,5.11,13.70,17.17,1.131.453.150.991.131.42
581,4050,13.15,7.97,35.87,5.11,13.70,15.98,1.081.552.960.991.131.32
582,4056,14.93,6.46,39.43,5.62,13.70,18.35,1.231.253.251.091.131.51
583,4062,14.34,7.47,38.83,5.62,11.92,17.76,1.181.453.201.090.981.46
584,4069,13.75,7.47,37.65,5.11,14.30,18.35,1.131.453.100.991.181.51
585,4076,14.93,6.97,38.83,5.87,14.30,18.35,1.231.353.201.141.181.51
586,4083,16.71,7.22,39.43,4.86,14.30,17.17,1.381.403.250.941.181.42
587,4089,15.52,7.72,35.87,5.11,11.92,17.17,1.281.502.960.990.981.42
588,4099,15.52,6.71,39.43,4.61,12.52,17.76,1.281.303.250.891.031.46
589,4105,14.34,6.46,37.65,4.61,11.33,17.17,1.181.253.100.890.931.42
590,4112,14.93,6.97,38.83,5.37,13.11,18.35,1.231.353.201.041.081.51
591,4119,14.93,7.47,37.65,5.11,14.30,18.35,1.231.453.100.991.181.51
592,4125,13.15,7.22,36.46,4.61,13.11,17.76,1.081.403.010.891.081.46
593,4132,13.75,7.72,38.83,4.36,14.89,16.58,1.131.503.200.841.231.37
594,4138,15.52,7.22,37.65,5.37,13.11,18.35,1.281.403.101.041.081.51
595,4147,15.52,6.46,38.24,4.10,13.11,18.35,1.281.253.150.801.081.51
596,4154,16.12,7.72,40.02,4.61,14.30,18.35,1.331.503.300.891.181.51
597,4161,15.52,6.71,37.65,4.86,12.52,17.76,1.281.303.100.941.031.46
598,4168,14.93,6.71,38.24,4.86,13.70,17.17,1.231.303.150.941.131.42
599,4174,15.52,7.72,38.83,5.11,14.89,18.95,1.281.503.200.991.231.56
600,4181,14.93,7.97,38.24,4.86,13.70,17.17,1.231.553.150.941.131.42
601,4187,13.75,6.71,37.05,5.37,14.30,18.35,1.131.303.051.041.181.51
602,4194,14.93,6.71,40.02,5.37,14.30,17.76,1.231.303.301.041.181.46
603,4204,14.34,7.72,37.65,4.86,13.11,17.17,1.181.503.100.941.081.42
604,4210,15.52,7.22,37.65,4.86,10.74,17.76,1.281.403.100.940.891.46
605,4216,13.75,6.97,40.02,5.37,14.30,17.76,1.131.353.301.041.181.46
606,4223,14.93,6.71,36.46,4.36,13.70,17.76,1.231.303.010.841.131.46
607,4229,14.34,6.71,38.24,5.37,13.11,17.76,1.181.303.151.041.081.46
608,4236,16.71,7.22,38.83,5.37,13.11,18.95,1.381.403.201.041.081.56
609,4242,14.34,7.22,37.65,5.37,13.11,16.58,1.181.403.101.041.081.37
610,4252,14.34,6.46,37.65,4.86,13.11,18.35,1.181.253.100.941.081.51
611,4259,16.71,6.97,38.24,5.87,13.11,16.58,1.381.353.151.141.081.37
612,4265,13.75,7.22,37.05,4.61,12.52,17.17,1.131.403.050.891.031.42
613,4272,14.93,6.71,38.24,4.36,12.52,16.58,1.231.303.150.841.031.37
614,4278,15.52,6.97,40.02,4.86,14.89,17.76,1.281.353.300.941.231.46
615,4286,14.34,7.47,35.87,5.87,13.11,17.76,1.181.452.961.141.081.46
616,4292,14.34,6.46,37.65,5.87,12.52,17.17,1.181.253.101.141.031.42
617,4301,14.34,6.97,38.83,5.37,12.52,17.76,1.181.353.201.041.031.46
618,4308,14.93,6.46,37.65,4.86,13.11,17.17,1.231.253.100.941.081.42
619,4314,15.52,7.22,38.83,4.36,14.30,18.35,1.281.403.200.841.181.51
620,4320,14.34,7.97,38.83,4.61,13.11,17.76,1.181.553.200.891.081.46
621,4327,14.93,7.47,37.65,4.36,13.11,17.17,1.231.453.100.841.081.42
622,4334,14.34,6.46,37.65,5.62,14.89,18.35,1.181.253.101.091.231.51
623,4341,14.34,7.72,37.65,5.62,11.92,17.76,1.181.503.101.090.981.46
numero,t,HDD1,HDD2,G1,G2,P1,P2,C,
1,16,15.52,7.22,39.43,5.37,13.11,16.58,1.281.403.251.041.081.37
2,23,14.93,6.97,38.24,4.86,11.92,15.98,1.231.353.150.940.981.32
3,30,16.12,7.47,37.65,5.11,14.30,16.58,1.331.453.100.991.181.37
4,36,15.52,7.22,38.24,4.86,11.33,18.35,1.281.403.150.940.931.51
5,42,13.75,7.47,37.65,4.86,14.30,15.98,1.131.453.100.941.181.32
6,49,14.34,7.47,37.65,4.86,13.11,17.76,1.181.453.100.941.081.46
7,55,16.12,7.22,39.43,5.11,13.11,17.76,1.331.403.250.991.081.46
8,61,13.75,7.72,36.46,5.11,12.52,17.17,1.131.503.010.991.031.42
9,71,13.15,7.47,40.02,5.62,13.70,18.95,1.081.453.301.091.131.56
10,77,16.12,6.97,39.43,4.61,13.11,17.76,1.331.353.250.891.081.46
11,84,14.34,6.71,37.65,4.86,11.92,18.35,1.181.303.100.940.981.51
12,90,13.75,6.71,38.83,5.62,14.30,17.76,1.131.303.201.091.181.46
13,96,16.12,6.71,38.24,5.11,13.11,18.95,1.331.303.150.991.081.56
14,103,14.34,6.71,37.65,4.86,11.92,16.58,1.181.303.100.940.981.37
15,110,14.34,7.22,40.02,5.37,14.30,18.35,1.181.403.301.041.181.51
16,119,14.34,6.46,38.24,4.86,13.11,16.58,1.181.253.150.941.081.37
17,125,13.75,6.71,38.24,5.37,14.30,17.17,1.131.303.151.041.181.42
18,132,16.71,7.97,39.43,5.62,11.92,19.54,1.381.553.251.090.981.61
19,138,14.34,7.22,38.24,5.11,13.11,17.76,1.181.403.150.991.081.46
20,145,14.93,6.71,40.02,5.11,13.70,18.35,1.231.303.300.991.131.51
21,152,16.71,7.47,37.65,5.87,13.70,18.95,1.381.453.101.141.131.56
22,158,13.75,7.22,38.83,5.11,13.70,17.17,1.131.403.200.991.131.42
23,165,13.15,7.72,38.24,5.11,14.30,19.54,1.081.503.150.991.181.61
24,174,14.93,6.71,38.83,5.62,13.11,18.95,1.231.303.201.091.081.56
25,181,14.93,6.97,37.65,4.10,12.52,16.58,1.231.353.100.801.031.37
26,187,14.93,7.22,39.43,5.87,11.92,16.58,1.231.403.251.140.981.37
27,194,15.52,6.97,39.43,5.11,13.70,17.76,1.281.353.250.991.131.46
28,201,14.34,6.71,34.68,4.86,13.11,18.35,1.181.302.860.941.081.51
29,207,15.52,6.46,38.24,4.86,13.70,19.54,1.281.253.150.941.131.61
30,213,16.71,7.22,38.83,5.62,12.52,15.39,1.381.403.201.091.031.27
31,222,14.34,7.22,38.24,5.37,12.52,17.17,1.181.403.151.041.031.42
32,229,15.52,7.22,40.02,5.62,11.92,18.35,1.281.403.301.090.981.51
33,236,14.93,6.97,38.24,5.11,13.70,17.76,1.231.353.150.991.131.46
34,242,16.12,6.71,38.24,4.36,12.52,17.17,1.331.303.150.841.031.42
35,249,15.52,7.22,38.83,5.37,11.33,17.17,1.281.403.201.040.931.42
36,255,14.93,7.47,38.24,4.61,14.89,18.35,1.231.453.150.891.231.51
37,262,13.15,6.21,40.61,4.36,13.70,17.17,1.081.203.350.841.131.42
38,268,14.93,6.71,37.05,4.61,13.11,15.98,1.231.303.050.891.081.32
39,278,14.93,6.21,38.24,5.11,13.70,17.76,1.231.203.150.991.131.46
40,284,13.75,6.97,36.46,5.11,13.70,17.76,1.131.353.010.991.131.46
41,290,16.12,7.22,38.83,5.11,13.70,17.76,1.331.403.200.991.131.46
42,297,14.93,7.72,37.65,4.61,13.11,15.98,1.231.503.100.891.081.32
43,303,13.75,6.97,37.65,5.62,11.92,17.17,1.131.353.101.090.981.42
44,310,14.34,6.97,38.24,5.87,14.89,18.95,1.181.353.151.141.231.56
45,316,14.93,6.71,37.65,5.11,13.11,16.58,1.231.303.100.991.081.37
46,323,15.52,7.22,37.65,4.86,13.70,17.17,1.281.403.100.941.131.42
47,332,15.52,7.47,37.65,5.37,14.30,18.95,1.281.453.101.041.181.56
48,339,14.93,7.22,37.05,5.62,13.70,17.76,1.231.403.051.091.131.46
49,345,14.93,6.71,38.83,5.87,13.11,16.58,1.231.303.201.141.081.37
50,351,16.71,7.47,40.02,6.12,14.30,18.95,1.381.453.301.191.181.56
51,358,14.93,7.47,37.65,5.37,14.30,17.17,1.231.453.101.041.181.42
52,365,15.52,6.97,38.24,4.10,14.30,17.17,1.281.353.150.801.181.42
53,371,14.93,7.72,38.24,5.11,13.70,18.35,1.231.503.150.991.131.51
54,380,13.15,6.71,37.05,4.86,12.52,16.58,1.081.303.050.941.031.37
55,387,14.93,6.46,39.43,4.86,12.52,18.35,1.231.253.250.941.031.51
56,393,15.52,7.72,39.43,5.37,13.70,18.35,1.281.503.251.041.131.51
57,399,14.34,6.46,38.24,4.61,11.92,16.58,1.181.253.150.890.981.37
58,407,14.34,6.97,38.24,5.62,13.70,17.17,1.181.353.151.091.131.42
59,413,15.52,7.47,39.43,5.62,13.11,18.35,1.281.453.251.091.081.51
60,419,14.93,7.47,38.24,5.11,11.92,17.17,1.231.453.150.990.981.42
61,426,14.93,6.97,35.87,4.86,14.30,17.17,1.231.352.960.941.181.42
62,435,15.52,6.97,37.65,5.11,13.11,18.35,1.281.353.100.991.081.51
63,441,13.75,6.71,37.65,4.61,14.30,17.17,1.131.303.100.891.181.42
64,448,14.34,6.97,38.83,5.62,12.52,17.76,1.181.353.201.091.031.46
65,455,14.34,6.97,38.83,5.62,13.70,17.76,1.181.353.201.091.131.46
66,461,13.75,6.97,37.05,5.62,13.70,17.17,1.131.353.051.091.131.42
67,468,14.93,6.97,39.43,5.11,11.33,17.76,1.231.353.250.990.931.46
68,474,14.34,7.47,40.02,5.11,12.52,17.17,1.181.453.300.991.031.42
69,483,14.34,6.46,38.24,5.62,11.92,17.17,1.181.253.151.090.981.42
70,489,14.93,6.97,38.24,5.11,13.11,18.35,1.231.353.150.991.081.51
71,496,15.52,6.97,38.24,4.86,14.30,17.17,1.281.353.150.941.181.42
72,503,13.75,6.71,36.46,4.86,13.11,18.35,1.131.303.010.941.081.51
73,509,14.93,7.22,37.65,4.86,11.92,18.95,1.231.403.100.940.981.56
74,516,14.93,6.97,38.24,5.11,12.52,17.17,1.231.353.150.991.031.42
75,522,14.34,7.47,36.46,5.11,12.52,17.17,1.181.453.010.991.031.42
76,528,15.52,6.97,38.24,5.11,13.70,17.17,1.281.353.150.991.131.42
77,538,14.93,6.97,38.24,5.11,13.70,17.76,1.231.353.150.991.131.46
78,544,14.34,6.97,38.24,4.86,11.92,18.95,1.181.353.150.940.981.56
79,551,16.12,6.97,40.02,5.11,13.11,18.35,1.331.353.300.991.081.51
80,557,14.93,6.97,37.65,4.61,13.11,18.35,1.231.353.100.891.081.51
81,563,14.93,6.46,36.46,5.11,11.92,16.58,1.231.253.010.990.981.37
82,570,13.15,7.47,38.24,5.62,13.70,18.95,1.081.453.151.091.131.56
83,577,13.15,6.71,38.24,4.86,12.52,16.58,1.081.303.150.941.031.37
84,586,14.93,6.97,37.05,5.62,13.11,16.58,1.231.353.051.091.081.37
85,593,14.93,7.72,39.43,5.37,13.70,18.95,1.231.503.251.041.131.56
86,599,15.52,7.47,40.02,5.37,13.70,18.95,1.281.453.301.041.131.56
87,606,15.52,6.21,37.05,5.11,13.11,17.76,1.281.203.050.991.081.46
88,612,16.12,7.47,38.83,5.11,14.89,17.17,1.331.453.200.991.231.42
89,619,14.34,6.97,37.05,4.86,11.92,17.76,1.181.353.050.940.981.46
90,626,14.34,7.22,37.65,4.61,14.30,18.35,1.181.403.100.891.181.51
91,632,16.71,7.22,39.43,4.61,14.89,18.95,1.381.403.250.891.231.56
92,641,14.34,6.97,38.24,4.86,12.52,17.76,1.181.353.150.941.031.46
93,647,16.12,7.47,37.65,4.36,11.92,18.35,1.331.453.100.840.981.51
94,654,15.52,7.47,40.02,5.37,13.11,19.54,1.281.453.301.041.081.61
95,660,15.52,7.22,38.24,4.36,13.11,18.35,1.281.403.150.841.081.51
96,668,15.52,6.97,38.24,5.11,12.52,17.17,1.281.353.150.991.031.42
97,674,15.52,6.71,38.24,4.86,13.70,18.35,1.281.303.150.941.131.51
98,680,13.75,6.97,38.83,5.11,12.52,16.58,1.131.353.200.991.031.37
99,689,14.93,6.97,38.83,5.37,16.07,18.35,1.231.353.201.041.331.51
100,696,15.52,7.47,38.83,5.11,11.92,17.76,1.281.453.200.990.981.46
101,702,13.15,7.22,38.83,4.61,11.92,15.39,1.081.403.200.890.981.27
102,709,14.93,7.22,37.65,4.86,14.89,17.76,1.231.403.100.941.231.46
103,716,16.12,7.22,38.24,5.11,13.11,18.35,1.331.403.150.991.081.51
104,722,14.93,7.47,37.65,5.11,14.30,17.17,1.231.453.100.991.181.42
105,729,15.52,6.71,40.02,5.11,13.11,18.35,1.281.303.300.991.081.51
106,735,16.12,7.47,38.83,4.86,13.11,18.95,1.331.453.200.941.081.56
107,744,14.93,6.46,38.24,5.11,12.52,15.39,1.231.253.150.991.031.27
108,752,14.93,7.47,40.02,4.61,12.52,18.95,1.231.453.300.891.031.56
109,758,16.12,7.47,37.05,5.37,13.70,17.17,1.331.453.051.041.131.42
110,764,13.75,7.22,39.43,4.36,12.52,17.17,1.131.403.250.841.031.42
111,771,14.93,7.22,38.83,5.37,14.89,19.54,1.231.403.201.041.231.61
112,777,14.34,7.47,40.02,5.11,13.11,17.76,1.181.453.300.991.081.46
113,784,14.93,6.46,38.24,4.61,14.30,16.58,1.231.253.150.891.181.37
114,794,16.12,7.47,38.83,5.11,13.70,17.17,1.331.453.200.991.131.42
115,800,13.75,6.71,37.65,4.36,12.52,17.17,1.131.303.100.841.031.42
116,806,13.75,6.97,37.05,4.61,13.11,17.17,1.131.353.050.891.081.42
117,813,15.52,7.97,38.83,5.62,13.11,18.95,1.281.553.201.091.081.56
118,819,14.34,7.22,37.65,4.61,12.52,17.76,1.181.403.100.891.031.46
119,826,14.93,6.71,38.83,5.37,14.30,18.35,1.231.303.201.041.181.51
120,833,14.93,7.22,39.43,5.11,13.11,16.58,1.231.403.250.991.081.37
121,842,14.34,7.22,37.05,5.11,12.52,17.17,1.181.403.050.991.031.42
122,848,15.52,7.72,38.24,6.12,13.11,17.76,1.281.503.151.191.081.46
123,855,14.93,7.22,39.43,5.11,13.11,17.76,1.231.403.250.991.081.46
124,861,13.75,6.71,37.05,4.86,13.11,16.58,1.131.303.050.941.081.37
125,868,12.56,7.22,37.65,4.86,11.92,17.76,1.041.403.100.940.981.46
126,875,16.71,6.46,39.43,5.37,13.70,17.76,1.381.253.251.041.131.46
127,882,14.34,6.97,39.43,4.86,13.11,15.98,1.181.353.250.941.081.32
128,888,13.75,7.22,38.24,4.61,12.52,17.17,1.131.403.150.891.031.42
129,897,16.71,7.22,37.65,5.11,13.11,17.76,1.381.403.100.991.081.46
130,903,14.93,7.22,37.65,4.10,14.30,16.58,1.231.403.100.801.181.37
131,910,14.34,6.97,38.24,5.62,13.70,17.76,1.181.353.151.091.131.46
132,916,16.12,7.22,38.24,4.86,14.30,17.17,1.331.403.150.941.181.42
133,924,16.12,7.22,39.43,5.11,11.92,16.58,1.331.403.250.990.981.37
134,930,15.52,7.47,39.43,5.62,14.89,17.76,1.281.453.251.091.231.46
135,936,14.34,7.47,37.65,4.36,12.52,18.35,1.181.453.100.841.031.51
136,945,14.34,6.46,36.46,4.86,13.11,16.58,1.181.253.010.941.081.37
137,952,15.52,6.97,38.24,5.62,14.89,19.54,1.281.353.151.091.231.61
138,958,15.52,7.22,38.83,5.62,13.70,18.95,1.281.403.201.091.131.56
139,966,15.52,7.47,37.65,4.86,12.52,17.17,1.281.453.100.941.031.42
140,972,16.71,6.46,37.65,5.87,13.70,17.76,1.381.253.101.141.131.46
141,978,14.93,6.97,38.24,5.87,12.52,17.76,1.231.353.151.141.031.46
142,985,14.93,7.22,39.43,5.11,13.70,18.35,1.231.403.250.991.131.51
143,991,13.75,7.97,38.24,5.37,14.89,17.76,1.131.553.151.041.231.46
144,1001,13.75,6.21,38.24,4.36,12.52,15.39,1.131.203.150.841.031.27
145,1008,14.93,7.22,38.83,5.37,14.30,17.17,1.231.403.201.041.181.42
146,1014,15.52,7.47,38.83,5.62,0.66,35.55,1.281.453.201.090.052.93
